block n60 sum_rr60 bad60 hold drowsy
953 66 14410 0 0 0
954 66 14356 0 0 0
955 67 14541 0 0 0
956 66 14366 0 0 0
957 66 14384 0 0 0
958 66 14330 0 0 0
959 67 14603 0 0 0
960 66 14320 0 0 0
961 67 14474 0 0 0
962 67 14503 0 0 0
963 67 14499 0 0 0
964 66 14367 0 0 0
965 66 14378 0 0 0
966 66 14450 0 0 0
967 66 14405 0 0 0
968 66 14370 0 0 0
969 66 14374 0 0 0
970 67 14513 0 0 0
971 67 14401 0 0 0
972 67 14340 0 0 0
973 67 14275 0 0 0
974 68 14403 0 0 0
975 68 14297 0 0 0
976 69 14350 0 0 0
977 70 14378 0 0 0
978 71 14426 0 0 0
979 71 14348 0 0 0
980 72 14556 0 0 0
981 71 14325 0 0 0
982 72 14395 0 0 0
983 71 14333 0 0 0
984 71 14459 0 0 0
985 70 14472 0 0 0
986 69 14369 0 0 0
987 69 14479 0 0 0
988 68 14445 0 0 0
989 67 14415 0 0 0
990 67 14493 0 0 0
991 66 14327 0 0 0
992 66 14323 0 0 0
993 67 14476 0 0 0
994 66 14390 0 0 0
995 66 14277 0 0 0
996 67 14424 0 0 0
997 68 14417 0 0 0
998 69 14498 0 0 0
999 68 14395 0 0 0
1000 68 14457 0 0 0
1001 68 14390 0 0 0
1002 68 14399 0 0 0
1003 68 14374 0 0 0
1004 68 14348 0 0 0
1005 68 14380 0 0 0
1006 68 14379 0 0 0
1007 69 14522 0 0 0
1008 68 14290 0 0 0
1009 68 14310 0 0 0
1010 68 14417 0 0 0
1011 68 14252 0 0 0
1012 70 14470 0 0 0
1013 69 14435 0 0 0
1014 68 14324 0 0 0
1015 69 14571 0 0 0
1016 68 14432 0 0 0
1017 67 14362 0 0 0
1018 67 14466 0 0 0
1019 66 14330 0 0 0
1020 67 14528 0 0 0
1021 66 14354 0 0 0
1022 66 14270 0 0 0
1023 67 14502 0 0 0
1024 66 14286 0 0 0
1025 66 14149 1 0 0
1026 66 14115 1 0 0
1027 66 14154 1 0 0
1028 65 13799 4 0 0
1029 65 13677 4 0 0
1030 65 13582 4 0 0
1031 66 13749 4 0 0
1032 66 13756 4 0 0
1033 66 13847 4 0 0
1034 65 13688 4 0 0
1035 65 13765 4 0 0
1036 64 13701 4 0 0
1037 64 13771 3 0 0
1038 65 13955 3 0 0
1039 65 13857 3 0 0
1040 67 14408 0 0 0
1041 67 14461 0 0 0
1042 67 14514 0 0 0
1043 66 14357 0 0 0
1044 66 14372 0 0 0
1045 66 14300 0 0 0
1046 67 14520 0 0 0
1047 66 14325 0 0 0
1048 67 14492 0 0 0
1049 67 14417 0 0 0
1050 67 14462 0 0 0
1051 66 14302 0 0 0
1052 66 14293 0 0 0
1053 67 14426 0 0 0
1054 67 14362 0 0 0
1055 67 14357 0 0 0
1056 67 14429 0 0 0
1057 67 14423 0 0 0
1058 67 14427 0 0 0
1059 67 14324 0 0 0
1060 67 14334 0 0 0
1061 67 14378 0 0 0
1062 67 14360 0 0 0
